Location ID,amenity,Parking Station Name,operator,Rate Zone,Zone Info,opening_hours,layer,parking_type,Coordinates,Geometry Type,CenterPoint
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,surface,"[[-73.9412193, 40.7997187], [-73.9410485, 40.7996464], [-73.9412025, 40.799432], [-73.9413924, 40.7995086], [-73.9412193, 40.7997187]]",LineString,"[-73.94122045, 40.79957535]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,surface,"[[-73.942768, 40.7980776], [-73.9426078, 40.7980113], [-73.9425128, 40.7979648], [-73.9425039, 40.7979663], [-73.9424896, 40.7979847], [-73.9423315, 40.7979173], [-73.942412, 40.7978024], [-73.942482, 40.7978297], [-73.9427603, 40.7979421], [-73.9427283, 40.7979837], [-73.9427369, 40.7980056], [-73.9427556, 40.7980173], [-73.942803, 40.7980359], [-73.942768, 40.7980776]]",LineString,"[-73.94256725, 40.79794]"
75,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,surface,"[[-73.9469759, 40.7963053], [-73.9467844, 40.7962275], [-73.9468622, 40.7961225], [-73.9470014, 40.7961798], [-73.947004, 40.7961802], [-73.9470078, 40.7961801], [-73.9470112, 40.7961797], [-73.9470152, 40.7961791], [-73.9470214, 40.7961774], [-73.9470265, 40.7961758], [-73.9470312, 40.7961739], [-73.9470368, 40.7961715], [-73.9470639, 40.7961825], [-73.9469759, 40.7963053]]",LineString,"[-73.94692415, 40.7962139]"
41,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,surface,"[[-73.9496171, 40.7971911], [-73.9494025, 40.7974846], [-73.9493698, 40.7974707], [-73.9492833, 40.797434], [-73.9491759, 40.7973925], [-73.9490874, 40.7973549], [-73.9491757, 40.7972343], [-73.9492527, 40.7972479], [-73.9493349, 40.7972505], [-73.949405, 40.7972455], [-73.9494888, 40.7972306], [-73.9495354, 40.7972158], [-73.9496171, 40.7971911]]",LineString,"[-73.94935225, 40.79733785]"
75,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,surface,"[[-73.945581, 40.7953997], [-73.9454835, 40.7953586], [-73.9453871, 40.795318], [-73.9452729, 40.7954738], [-73.9454714, 40.7955538], [-73.945581, 40.7953997]]",LineString,"[-73.94542695000001, 40.7954359]"
186,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9912717, 40.7486874], [-73.9911642, 40.7486425], [-73.9912399, 40.7485385], [-73.9913248, 40.748422], [-73.9914324, 40.748467], [-73.9912717, 40.7486874]]",LineString,"[-73.9912983, 40.7485547]"
152,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9545417, 40.8129603], [-73.9543065, 40.8126907], [-73.9540939, 40.8130001], [-73.9542607, 40.8130741], [-73.9545417, 40.8129603]]",LineString,"[-73.9543178, 40.8128824]"
127,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9170161, 40.867904], [-73.9167633, 40.8682603], [-73.9164547, 40.868135], [-73.9167076, 40.8677787], [-73.9170161, 40.867904]]",LineString,"[-73.9167354, 40.8680195]"
127,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.916026, 40.8702676], [-73.9158083, 40.8701016], [-73.9156515, 40.8702191], [-73.9158691, 40.8703852], [-73.916026, 40.8702676]]",LineString,"[-73.91583875, 40.8702434]"
151,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,surface,"[[-73.9690596, 40.7971052], [-73.9692645, 40.7971909], [-73.9693462, 40.797079], [-73.9689583, 40.7969167], [-73.9689285, 40.7969043], [-73.9687949, 40.7970872], [-73.9690077, 40.7971762], [-73.9690596, 40.7971052]]",LineString,"[-73.96907055, 40.7970476]"
75,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,lane,"[[-73.9431159, 40.7933813], [-73.9412263, 40.7925854], [-73.9412574, 40.7925488], [-73.9431397, 40.7933452], [-73.9431159, 40.7933813]]",LineString,"[-73.942183, 40.79296505]"
75,parking,MPG,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,garage_boxes,"[[-73.9491745, 40.7880657], [-73.9487945, 40.7879072], [-73.9486214, 40.7881446], [-73.9487157, 40.7881843], [-73.9487594, 40.7881138], [-73.9490438, 40.7882449], [-73.9490816, 40.788193], [-73.9491272, 40.7881306], [-73.9491745, 40.7880657]]",LineString,"[-73.94889795, 40.78807605]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,surface,"[[-73.9391199, 40.8058514], [-73.9391039, 40.8058742], [-73.9388218, 40.805761], [-73.9390235, 40.8054729], [-73.9393057, 40.8055861], [-73.9391199, 40.8058514]]",LineString,"[-73.93906375, 40.805673549999995]"
243,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9299363, 40.8576335], [-73.9304298, 40.8575838], [-73.9304955, 40.857452], [-73.9304231, 40.8574322], [-73.9304043, 40.8574738], [-73.9304003, 40.857455], [-73.9303929, 40.8574286], [-73.9303882, 40.8574023], [-73.9298987, 40.8574469], [-73.9299363, 40.8576335]]",LineString,"[-73.9301971, 40.8575179]"
143,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9865833, 40.7750224], [-73.9866944, 40.7750685], [-73.9866319, 40.7751549], [-73.9867405, 40.7752001], [-73.9866475, 40.7753284], [-73.9866069, 40.7753116], [-73.9865427, 40.7754002], [-73.9864763, 40.7753726], [-73.9863654, 40.7755258], [-73.9862527, 40.775479], [-73.9862553, 40.7754753], [-73.9865833, 40.7750224]]",LineString,"[-73.9864966, 40.7752741]"
143,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9850369, 40.7755684], [-73.98511, 40.7756764], [-73.9850117, 40.7757145], [-73.9849758, 40.7757454], [-73.9847156, 40.7760986], [-73.9844567, 40.7759933], [-73.9840371, 40.7765561], [-73.9843296, 40.7766823], [-73.9842768, 40.7767468], [-73.9842085, 40.7767204], [-73.9841018, 40.7768711], [-73.9840311, 40.776863], [-73.9839591, 40.7768348], [-73.9839184, 40.776794], [-73.9836822, 40.7767086], [-73.9843895, 40.77574], [-73.9846775, 40.775856], [-73.984748, 40.7758889], [-73.9847923, 40.7758671], [-73.9848786, 40.775749], [-73.9848151, 40.77572], [-73.9848595, 40.7756728], [-73.9849014, 40.7756319], [-73.9849662, 40.7755983], [-73.9850369, 40.7755684]]",LineString,"[-73.9843961, 40.776219749999996]"
143,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9848373, 40.7774362], [-73.9849237, 40.777317], [-73.9854829, 40.7775495], [-73.9853964, 40.7776687], [-73.9848373, 40.7774362]]",LineString,"[-73.9851601, 40.77749285]"
43,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9680179, 40.7785735], [-73.9679851, 40.7786197], [-73.9679729, 40.7786146], [-73.9679577, 40.7786082], [-73.9679302, 40.7785967], [-73.9679028, 40.7785852], [-73.9678753, 40.7785737], [-73.9678478, 40.7785622], [-73.9678193, 40.7785501], [-73.9677907, 40.778538], [-73.9677669, 40.7785284], [-73.9677823, 40.7785082], [-73.9678025, 40.7784905], [-73.9678227, 40.7784728], [-73.9678428, 40.778455], [-73.967863, 40.7784373], [-73.967877, 40.7784231], [-73.9678911, 40.7784089], [-73.967916, 40.7784182], [-73.9679359, 40.7784258], [-73.9679658, 40.7784368], [-73.9679907, 40.7784461], [-73.9680212, 40.7784573], [-73.9680517, 40.7784685], [-73.9680743, 40.7784768], [-73.9681048, 40.7784882], [-73.9681274, 40.7784967], [-73.96815, 40.7785052], [-73.9681364, 40.7785233], [-73.9681228, 40.7785415], [-73.9681091, 40.7785596], [-73.9680955, 40.7785777], [-73.9680805, 40.7785991], [-73.9680179, 40.7785735]]",LineString,"[-73.96795845, 40.7785143]"
151,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9646282, 40.7941834], [-73.9650471, 40.7935984], [-73.9651206, 40.7936286], [-73.9651497, 40.793588], [-73.9659396, 40.7939124], [-73.9654915, 40.7945379], [-73.9646282, 40.7941834]]",LineString,"[-73.9652839, 40.79406295]"
75,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,surface,"[[-73.9444119, 40.786567], [-73.9444005, 40.7865763], [-73.9443877, 40.7865786], [-73.9443711, 40.7865801], [-73.9443216, 40.7865617], [-73.9441372, 40.7868166], [-73.9443375, 40.7869066], [-73.9443821, 40.7868443], [-73.9445277, 40.7866458], [-73.9444784, 40.7866262], [-73.9444733, 40.7866201], [-73.9444692, 40.7866111], [-73.9444682, 40.7866016], [-73.9444738, 40.7865931], [-73.9444119, 40.786567]]",LineString,"[-73.94433244999999, 40.78673415]"
239,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9750216, 40.7792998], [-73.9747333, 40.7791752], [-73.9745626, 40.7794016], [-73.9747646, 40.779489], [-73.9748102, 40.7794285], [-73.9748964, 40.7794658], [-73.9750216, 40.7792998]]",LineString,"[-73.9747921, 40.7793321]"
143,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.987887, 40.7714539], [-73.9877536, 40.7713978], [-73.9876997, 40.7714753], [-73.9878708, 40.7715463], [-73.9878946, 40.7715133], [-73.9878558, 40.7714972], [-73.987865, 40.7714844], [-73.987887, 40.7714539]]",LineString,"[-73.98779715, 40.77147205]"
143,parking,Unnamed,New York City Housing Authority,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9874362, 40.7720764], [-73.9872883, 40.7720155], [-73.9870534, 40.7723414], [-73.9870875, 40.7723559], [-73.9886062, 40.7729987], [-73.9887018, 40.7730392], [-73.9889412, 40.7727086], [-73.9887765, 40.7726365], [-73.9886022, 40.7728758], [-73.9878926, 40.7725792], [-73.9872619, 40.7723156], [-73.9874362, 40.7720764]]",LineString,"[-73.98799729999999, 40.772527350000004]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9371332, 40.8181748], [-73.9374177, 40.8177739], [-73.936842, 40.817538], [-73.9365578, 40.8179353], [-73.9371332, 40.8181748]]",LineString,"[-73.93698775, 40.8178564]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9370246, 40.8163409], [-73.936582, 40.8161654], [-73.9367859, 40.8158493], [-73.9372289, 40.8160337], [-73.9370246, 40.8163409]]",LineString,"[-73.93690545, 40.8160951]"
142,parking,Unnamed,Fordham University,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9842419, 40.7706963], [-73.9842019, 40.7706808], [-73.9841744, 40.7707179], [-73.9841116, 40.7706919], [-73.9840871, 40.770682], [-73.9840661, 40.7706736], [-73.9840219, 40.7706565], [-73.9842947, 40.7702934], [-73.9843437, 40.7703162], [-73.9843721, 40.7702758], [-73.9844709, 40.7703214], [-73.9844383, 40.7703663], [-73.9844739, 40.7703808], [-73.9842419, 40.7706963]]",LineString,"[-73.9842479, 40.77049685]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9360363, 40.8168961], [-73.9362588, 40.8165805], [-73.9358067, 40.816398], [-73.9355873, 40.8167092], [-73.9360363, 40.8168961]]",LineString,"[-73.93592305, 40.81664705]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9363022, 40.8156481], [-73.936048, 40.8160042], [-73.9356024, 40.815822], [-73.9358619, 40.8154648], [-73.9363022, 40.8156481]]",LineString,"[-73.9359523, 40.815734500000005]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9380143, 40.8170694], [-73.9373128, 40.8167819], [-73.9377062, 40.8162323], [-73.9384098, 40.8165251], [-73.9380143, 40.8170694]]",LineString,"[-73.93786130000001, 40.81665085]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9372502, 40.8171038], [-73.9366097, 40.8168387], [-73.9364987, 40.8169923], [-73.9371392, 40.8172574], [-73.9372502, 40.8171038]]",LineString,"[-73.93687445, 40.81704805]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9403778, 40.8124397], [-73.9402673, 40.8125959], [-73.9400899, 40.8125241], [-73.9398609, 40.8124313], [-73.9397977, 40.8124057], [-73.9396794, 40.8125729], [-73.9387671, 40.8122031], [-73.9390697, 40.8117756], [-73.9395367, 40.8119649], [-73.9398486, 40.8115242], [-73.9401914, 40.8116632], [-73.9400973, 40.811796], [-73.941027, 40.812173], [-73.9409679, 40.8122566], [-73.9408008, 40.8124926], [-73.9407452, 40.81247], [-73.9404416, 40.8123469], [-73.9403453, 40.8123079], [-73.9402801, 40.8124001], [-73.9403778, 40.8124397]]",LineString,"[-73.93989705000001, 40.81206005]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9401156, 40.8128207], [-73.9403778, 40.8124397], [-73.9404416, 40.8123469], [-73.9407452, 40.81247], [-73.9404179, 40.8129444], [-73.9401156, 40.8128207]]",LineString,"[-73.9404304, 40.81264565]"
42,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.941308, 40.8126262], [-73.9411376, 40.8125564], [-73.941265, 40.8123782], [-73.9409679, 40.8122566], [-73.941027, 40.812173], [-73.9410633, 40.8121188], [-73.9414671, 40.8122841], [-73.9413689, 40.8124215], [-73.9414349, 40.8124485], [-73.941308, 40.8126262]]",LineString,"[-73.9412175, 40.812372499999995]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9365964, 40.8102077], [-73.9362593, 40.8100703], [-73.9364108, 40.8098576], [-73.9367461, 40.8099974], [-73.9365964, 40.8102077]]",LineString,"[-73.9365027, 40.81003265]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9376485, 40.8065856], [-73.9374168, 40.8064923], [-73.9370733, 40.806354], [-73.937265, 40.8060813], [-73.937371, 40.806124], [-73.9374343, 40.8060339], [-73.9375149, 40.8060664], [-73.9377126, 40.8057852], [-73.937742, 40.805797], [-73.9378178, 40.8058276], [-73.9379011, 40.8057093], [-73.9381885, 40.805825], [-73.9380587, 40.8060095], [-73.9379743, 40.8059755], [-73.9378877, 40.8059406], [-73.9377929, 40.8060755], [-73.9378225, 40.8060874], [-73.9379597, 40.8061426], [-73.9376485, 40.8065856]]",LineString,"[-73.93763089999999, 40.80614745]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9351595, 40.8110794], [-73.9352735, 40.8110966], [-73.9354506, 40.811056], [-73.9354895, 40.810984], [-73.9355123, 40.810855], [-73.9352159, 40.8108155], [-73.9351595, 40.8110794]]",LineString,"[-73.9353359, 40.81095605]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9392797, 40.8043676], [-73.9389392, 40.8042309], [-73.9388396, 40.804373], [-73.9391801, 40.8045097], [-73.9392797, 40.8043676]]",LineString,"[-73.93905964999999, 40.8043703]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9402247, 40.8026194], [-73.9401449, 40.8025871], [-73.9400155, 40.8025354], [-73.9399877, 40.8025242], [-73.9401593, 40.8022811], [-73.940396, 40.8023769], [-73.9402247, 40.8026194]]",LineString,"[-73.94019185, 40.80245025]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9399121, 40.8026253], [-73.9399429, 40.8026382], [-73.9400155, 40.8025354], [-73.9399877, 40.8025242], [-73.9393913, 40.8022828], [-73.9393188, 40.8023855], [-73.9394711, 40.8024473], [-73.9399121, 40.8026253]]",LineString,"[-73.93966714999999, 40.802460499999995]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9333311, 40.8050698], [-73.9323963, 40.8046658], [-73.9325461, 40.8044477], [-73.9333829, 40.8048003], [-73.933453, 40.8049962], [-73.933384, 40.8050148], [-73.9333311, 40.8050698]]",LineString,"[-73.93292464999999, 40.80475875]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9358633, 40.8053298], [-73.9357241, 40.8052723], [-73.9359012, 40.8050266], [-73.9360073, 40.805068], [-73.9361043, 40.80511], [-73.9360543, 40.8051794], [-73.9359906, 40.8051531], [-73.9359178, 40.8052542], [-73.9358633, 40.8053298]]",LineString,"[-73.9359142, 40.8051782]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.936174, 40.8051402], [-73.9361043, 40.80511], [-73.9360073, 40.805068], [-73.9361905, 40.804826], [-73.9363571, 40.8048982], [-73.936174, 40.8051402]]",LineString,"[-73.93618219999999, 40.8049831]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9314821, 40.800385], [-73.9315771, 40.8002536], [-73.9318775, 40.8003721], [-73.9318108, 40.8004646], [-73.9317631, 40.8004437], [-73.9317542, 40.8004431], [-73.931744, 40.8004465], [-73.9317374, 40.8004517], [-73.9317281, 40.8004672], [-73.931661, 40.8004538], [-73.9316087, 40.8004398], [-73.9315538, 40.8004166], [-73.9314821, 40.800385]]",LineString,"[-73.9316798, 40.8003604]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.93156, 40.8002462], [-73.9305198, 40.799807], [-73.9304736, 40.7998739], [-73.9304258, 40.799886], [-73.9304705, 40.7999314], [-73.9304904, 40.7999138], [-73.9305134, 40.799909], [-73.9305347, 40.7999094], [-73.930547, 40.7999118], [-73.9305569, 40.7999186], [-73.9305651, 40.7999257], [-73.930572, 40.7999421], [-73.9305768, 40.7999607], [-73.9305769, 40.7999735], [-73.9305772, 40.7999818], [-73.9305868, 40.7999875], [-73.9306005, 40.7999988], [-73.93061, 40.8000073], [-73.9306172, 40.8000245], [-73.9309151, 40.8001428], [-73.9313959, 40.8003452], [-73.9314664, 40.8003735], [-73.93156, 40.8002462]]",LineString,"[-73.9309929, 40.80009025]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9333428, 40.8015369], [-73.9335789, 40.8011952], [-73.9335315, 40.8011747], [-73.9335348, 40.8011612], [-73.9335136, 40.8011516], [-73.933461, 40.8011341], [-73.9334393, 40.8011392], [-73.9333907, 40.8011244], [-73.9331594, 40.8014557], [-73.9333428, 40.8015369]]",LineString,"[-73.93336915, 40.80133065]"
74,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9336381, 40.7999399], [-73.9338127, 40.7996952], [-73.9333498, 40.7994984], [-73.9332805, 40.7995935], [-73.9335537, 40.7997102], [-73.933445, 40.7998608], [-73.9336381, 40.7999399]]",LineString,"[-73.9335466, 40.79971915]"
75,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,N/A,"[[-73.9387334, 40.7888664], [-73.9388285, 40.7887343], [-73.9384376, 40.7885693], [-73.9384234, 40.7885879], [-73.9383396, 40.7885562], [-73.938304, 40.788608], [-73.9383348, 40.7886406], [-73.9383401, 40.7886624], [-73.9383399, 40.7886806], [-73.9383047, 40.788735], [-73.9383615, 40.7887603], [-73.9384042, 40.7887139], [-73.9384321, 40.7886954], [-73.938451, 40.7886932], [-73.9384806, 40.7887048], [-73.9384525, 40.7887484], [-73.9387334, 40.7888664]]",LineString,"[-73.93856625000001, 40.7887113]"
75,parking,Unnamed,Manhattan Mini Storage,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,surface,"[[-73.9372524, 40.7924021], [-73.9375442, 40.7920155], [-73.9376125, 40.7920444], [-73.9373249, 40.7924332], [-73.9372524, 40.7924021]]",LineString,"[-73.93743245, 40.79222435]"
232,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9784642, 40.7124422], [-73.9784705, 40.7125255], [-73.9787544, 40.7125155], [-73.97876, 40.7125975], [-73.9796438, 40.7125337], [-73.979723, 40.7131521], [-73.9797716, 40.7135571], [-73.9800401, 40.7135324], [-73.9798732, 40.712349], [-73.9784642, 40.7124422]]",LineString,"[-73.97925215000001, 40.71295305]"
